ID,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,deposit
IB7128,41,housemaid,divorced,primary,no,22,yes,no,cellular,18,nov,238,3,126,4,other,no
IB7129,35,admin.,married,secondary,no,3854,yes,no,cellular,5,may,131,1,-1,0,unknown,no
IB7130,33,management,married,tertiary,no,32,no,no,cellular,29,aug,27,7,-1,0,unknown,no
IB7131,51,technician,married,secondary,no,337,yes,no,cellular,20,aug,687,4,-1,0,unknown,no
IB7132,29,blue-collar,single,secondary,no,228,no,no,cellular,5,feb,355,1,-1,0,unknown,no
IB7133,34,blue-collar,divorced,secondary,no,1125,yes,yes,cellular,19,nov,141,2,-1,0,unknown,no
IB7134,51,management,married,tertiary,no,1612,yes,no,cellular,18,nov,61,2,131,1,failure,no
IB7135,58,housemaid,married,primary,no,1310,yes,yes,cellular,22,jul,1226,2,-1,0,unknown,no
IB7136,50,services,divorced,secondary,yes,-210,no,yes,cellular,21,aug,153,7,-1,0,unknown,no
IB7137,38,housemaid,married,secondary,no,0,yes,no,cellular,23,jul,157,1,-1,0,unknown,no
IB7138,57,entrepreneur,married,unknown,no,975,yes,yes,cellular,22,jul,236,4,-1,0,unknown,no
IB7139,49,services,married,tertiary,no,306,yes,no,cellular,18,aug,285,7,-1,0,unknown,no
IB7140,42,blue-collar,married,primary,no,170,yes,no,unknown,19,may,51,41,-1,0,unknown,no
IB7141,33,technician,single,tertiary,no,154,no,no,cellular,18,mar,159,2,-1,0,unknown,no
IB7142,34,self-employed,married,tertiary,no,1972,yes,no,cellular,23,jul,61,2,-1,0,unknown,no
IB7143,36,admin.,single,tertiary,no,994,no,no,cellular,13,aug,185,2,105,3,success,no
IB7144,60,retired,divorced,tertiary,no,380,no,no,cellular,21,jul,219,1,-1,0,unknown,no
IB7145,37,services,single,secondary,no,54,yes,no,cellular,10,jul,118,1,-1,0,unknown,no
IB7146,41,blue-collar,married,primary,no,512,yes,no,unknown,6,may,233,2,-1,0,unknown,no
IB7147,36,management,single,tertiary,no,1027,yes,no,cellular,4,jun,151,1,-1,0,unknown,no
IB7148,56,unemployed,divorced,primary,no,1770,no,no,cellular,5,feb,916,3,-1,0,unknown,no
IB7149,34,management,married,tertiary,no,13,yes,no,cellular,30,jul,99,3,-1,0,unknown,no
IB7150,33,unemployed,married,secondary,no,438,yes,yes,unknown,21,may,129,1,-1,0,unknown,no
IB7151,29,blue-collar,married,secondary,no,162,yes,no,cellular,15,jul,126,3,-1,0,unknown,no
IB7152,43,management,married,tertiary,no,-183,no,no,cellular,24,jul,65,1,-1,0,unknown,no
IB7153,29,management,single,unknown,no,698,no,no,cellular,8,feb,186,1,-1,0,unknown,no
IB7154,36,admin.,married,secondary,no,165,yes,no,unknown,23,may,456,4,-1,0,unknown,no
IB7155,33,technician,single,secondary,no,3499,yes,no,cellular,11,may,143,3,356,1,other,no
IB7156,39,management,married,tertiary,no,378,yes,yes,unknown,5,may,127,2,-1,0,unknown,no
IB7157,26,technician,single,secondary,no,855,yes,no,unknown,28,may,87,2,-1,0,unknown,no
IB7158,41,technician,single,secondary,no,32,yes,no,cellular,7,may,162,1,-1,0,unknown,no
IB7159,36,unemployed,divorced,primary,no,0,no,no,telephone,4,jul,304,3,-1,0,unknown,no
IB7160,31,management,single,tertiary,no,0,no,no,cellular,25,aug,191,5,-1,0,unknown,no
IB7161,34,blue-collar,married,secondary,no,2994,yes,no,cellular,15,may,358,1,176,1,failure,no
IB7162,28,blue-collar,married,secondary,no,1238,yes,no,unknown,14,may,246,1,-1,0,unknown,no
IB7163,47,services,married,secondary,no,1717,no,no,cellular,20,aug,216,9,-1,0,unknown,no
IB7164,41,admin.,single,secondary,no,224,yes,no,cellular,12,may,22,8,-1,0,unknown,no
IB7165,39,technician,single,secondary,no,1048,yes,yes,cellular,8,apr,201,2,-1,0,unknown,no
IB7166,53,admin.,divorced,secondary,no,592,yes,no,unknown,13,may,151,1,-1,0,unknown,no
IB7167,45,self-employed,married,secondary,no,396,no,no,cellular,28,aug,238,1,-1,0,unknown,no
IB7168,30,services,single,secondary,no,268,no,no,unknown,24,jul,86,1,-1,0,unknown,no
IB7169,39,services,married,secondary,no,0,yes,no,cellular,8,may,503,1,-1,0,unknown,no
IB7170,30,self-employed,single,secondary,no,5223,no,no,cellular,14,oct,404,2,-1,0,unknown,no
IB7171,32,admin.,divorced,secondary,no,1611,yes,yes,unknown,13,may,93,1,-1,0,unknown,no
IB7172,66,retired,married,secondary,no,780,no,no,cellular,12,feb,388,4,-1,0,unknown,no
IB7173,26,blue-collar,married,primary,no,399,yes,no,cellular,22,jul,1288,2,-1,0,unknown,no
IB7174,30,services,single,secondary,no,1649,yes,no,unknown,23,may,206,1,-1,0,unknown,no
IB7175,42,services,single,unknown,no,974,no,no,cellular,30,jul,73,2,-1,0,unknown,no
IB7176,44,management,married,tertiary,no,22,yes,no,cellular,6,aug,265,2,-1,0,unknown,no
IB7177,38,services,married,secondary,no,507,yes,no,cellular,17,apr,55,1,344,1,failure,no
IB7178,31,technician,divorced,secondary,no,10787,yes,no,unknown,4,jun,135,2,-1,0,unknown,no
IB7179,34,technician,married,secondary,no,-259,yes,no,unknown,27,may,124,2,-1,0,unknown,no
IB7180,42,blue-collar,married,secondary,no,414,yes,no,cellular,17,apr,400,3,-1,0,unknown,no
IB7181,34,admin.,divorced,secondary,no,67,yes,no,unknown,6,may,90,1,-1,0,unknown,no
IB7182,31,blue-collar,single,tertiary,no,328,yes,no,cellular,14,may,414,1,175,1,failure,no
IB7183,30,technician,married,secondary,no,4,yes,no,cellular,8,may,17,5,-1,0,unknown,no
IB7184,31,management,single,tertiary,no,471,no,no,cellular,29,aug,153,2,-1,0,unknown,no
IB7185,47,blue-collar,married,primary,no,3038,yes,no,cellular,14,jul,151,2,-1,0,unknown,no
IB7186,52,blue-collar,married,secondary,no,2276,no,no,unknown,20,jun,83,3,-1,0,unknown,no
IB7187,31,blue-collar,married,primary,no,-848,yes,no,unknown,23,may,559,3,-1,0,unknown,no
IB7188,51,admin.,married,secondary,no,2662,no,no,telephone,28,jan,148,2,-1,0,unknown,no
IB7189,48,services,married,secondary,no,2597,yes,no,cellular,6,may,182,2,355,1,failure,no
IB7190,47,blue-collar,married,primary,no,550,yes,no,unknown,7,may,113,1,-1,0,unknown,no
IB7191,55,retired,married,tertiary,no,357,yes,no,cellular,30,apr,878,1,-1,0,unknown,no
IB7192,58,entrepreneur,married,primary,no,1153,yes,yes,telephone,12,may,206,6,337,6,failure,no
IB7193,74,retired,married,tertiary,no,4912,no,no,telephone,21,oct,129,3,-1,0,unknown,no
IB7194,30,technician,single,secondary,no,194,no,yes,cellular,27,aug,60,3,-1,0,unknown,no
IB7195,40,management,married,tertiary,yes,0,no,no,cellular,28,jul,165,5,-1,0,unknown,no
IB7196,50,blue-collar,married,primary,no,565,yes,yes,cellular,28,aug,36,3,-1,0,unknown,no
IB7197,36,management,divorced,tertiary,no,649,no,no,cellular,16,jul,237,2,91,1,failure,no
IB7198,26,admin.,divorced,secondary,no,-45,yes,no,unknown,4,jun,357,2,-1,0,unknown,no
IB7199,30,admin.,married,secondary,no,1310,no,no,telephone,27,oct,3284,1,-1,0,unknown,no
IB7200,34,blue-collar,married,secondary,no,2308,yes,no,unknown,7,may,1062,1,-1,0,unknown,no
IB7201,53,unemployed,single,secondary,no,4,no,no,cellular,30,jul,259,3,-1,0,unknown,no
IB7202,42,blue-collar,married,secondary,no,1297,yes,no,cellular,3,apr,697,2,-1,0,unknown,no
IB7203,33,management,married,tertiary,no,1808,yes,no,unknown,4,jun,99,4,-1,0,unknown,no
IB7204,35,unemployed,married,secondary,no,2080,yes,no,telephone,14,apr,266,3,-1,0,unknown,no
IB7205,33,services,married,secondary,no,5034,yes,no,unknown,8,may,207,3,-1,0,unknown,no
IB7206,41,admin.,divorced,secondary,no,322,yes,no,unknown,6,may,87,4,-1,0,unknown,no
IB7207,40,blue-collar,married,secondary,no,679,yes,no,cellular,17,apr,642,2,304,1,failure,no
IB7208,32,management,single,tertiary,no,1742,no,no,unknown,5,jun,231,2,-1,0,unknown,no
IB7209,54,management,married,tertiary,no,154,no,no,unknown,9,may,155,3,-1,0,unknown,no
IB7210,31,unemployed,single,tertiary,no,140,yes,no,telephone,7,may,11,2,-1,0,unknown,no
IB7211,35,services,married,secondary,no,377,no,yes,cellular,31,jul,30,13,-1,0,unknown,no
IB7212,47,services,single,secondary,no,3644,no,no,unknown,9,jun,83,2,-1,0,unknown,no
IB7213,48,blue-collar,married,primary,yes,-50,yes,no,cellular,14,may,212,6,-1,0,unknown,no
IB7214,50,management,married,tertiary,no,453,no,yes,unknown,4,jul,608,1,-1,0,unknown,no
IB7215,33,blue-collar,single,secondary,no,45,no,no,unknown,20,jun,13,12,-1,0,unknown,no
IB7216,40,blue-collar,married,primary,no,46,yes,no,unknown,6,may,119,1,-1,0,unknown,no
IB7217,60,retired,married,secondary,no,2060,no,no,cellular,29,jun,135,4,95,4,failure,no
IB7218,68,retired,married,secondary,no,1316,no,no,telephone,4,mar,92,5,-1,0,unknown,no
IB7219,54,blue-collar,married,unknown,no,-361,yes,no,unknown,26,may,227,1,-1,0,unknown,no
IB7220,30,management,single,tertiary,no,349,no,no,cellular,12,aug,180,3,-1,0,unknown,no
IB7221,42,blue-collar,single,primary,no,-68,yes,yes,unknown,26,may,167,1,-1,0,unknown,no
IB7222,57,retired,married,unknown,no,-157,no,no,cellular,28,aug,31,9,-1,0,unknown,no
IB7223,28,management,single,tertiary,no,320,yes,no,cellular,30,apr,239,1,-1,0,unknown,no
IB7224,55,management,married,tertiary,no,86,no,no,telephone,16,jun,64,1,-1,0,unknown,no
IB7225,42,blue-collar,married,secondary,no,681,yes,no,cellular,18,nov,203,1,-1,0,unknown,no
IB7226,49,housemaid,married,primary,no,0,yes,no,cellular,25,jul,42,3,-1,0,unknown,no
IB7227,41,management,divorced,tertiary,no,4567,yes,yes,cellular,16,jul,106,1,-1,0,unknown,no
IB7228,31,technician,single,secondary,no,40,no,no,cellular,7,aug,123,2,-1,0,unknown,no
IB7229,33,blue-collar,single,secondary,no,706,yes,no,cellular,7,apr,329,1,322,1,failure,no
IB7230,55,admin.,married,secondary,no,420,yes,no,unknown,30,may,41,3,-1,0,unknown,no
IB7231,34,technician,single,tertiary,no,0,yes,no,cellular,17,apr,158,2,-1,0,unknown,no
IB7232,38,entrepreneur,married,secondary,no,65,no,no,cellular,5,feb,173,1,-1,0,unknown,no
IB7233,46,blue-collar,married,secondary,no,-27,yes,no,cellular,11,may,254,1,-1,0,unknown,no
IB7234,49,services,single,primary,no,114,yes,no,unknown,7,may,99,2,-1,0,unknown,no
IB7235,44,technician,single,tertiary,no,678,no,no,cellular,3,feb,111,1,124,2,other,no
IB7236,57,technician,divorced,secondary,no,3105,yes,no,unknown,14,may,173,11,-1,0,unknown,no
IB7237,44,housemaid,married,secondary,no,281,yes,no,unknown,8,may,604,1,-1,0,unknown,no
IB7238,42,self-employed,married,tertiary,no,1932,yes,no,unknown,16,may,192,32,-1,0,unknown,no
IB7239,37,management,divorced,tertiary,no,481,yes,no,cellular,19,aug,97,6,-1,0,unknown,no
IB7240,42,blue-collar,single,primary,no,156,yes,no,telephone,15,may,7,4,371,5,failure,no
IB7241,33,blue-collar,married,secondary,no,0,yes,yes,cellular,31,jul,16,43,-1,0,unknown,no
IB7242,31,blue-collar,married,secondary,no,557,yes,yes,unknown,27,may,185,1,-1,0,unknown,no
IB7243,34,admin.,married,secondary,no,1467,yes,no,cellular,17,apr,113,1,332,2,failure,no
IB7244,26,blue-collar,single,secondary,no,428,no,yes,cellular,7,jul,575,1,-1,0,unknown,no
IB7245,42,technician,married,secondary,no,994,yes,no,cellular,25,may,365,5,-1,0,unknown,no
IB7246,41,technician,single,secondary,no,769,no,yes,cellular,20,nov,222,4,98,4,other,no
IB7247,35,technician,married,tertiary,no,108,yes,no,cellular,31,jul,65,3,-1,0,unknown,no
IB7248,26,student,single,unknown,no,19,no,no,telephone,30,apr,268,1,-1,0,unknown,no
IB7249,42,management,married,tertiary,no,199,yes,no,cellular,9,jul,497,1,-1,0,unknown,no
IB7250,36,blue-collar,married,primary,no,448,yes,no,unknown,5,may,286,1,-1,0,unknown,no
IB7251,60,admin.,single,secondary,no,473,no,no,cellular,5,feb,175,2,8,1,other,no
IB7252,51,entrepreneur,married,primary,no,726,yes,yes,cellular,15,apr,87,2,-1,0,unknown,no
IB7253,32,management,single,tertiary,no,0,no,no,cellular,22,aug,148,2,-1,0,unknown,no
IB7254,46,blue-collar,married,secondary,no,536,yes,no,unknown,15,may,164,2,-1,0,unknown,no
IB7255,31,blue-collar,single,secondary,no,2194,no,no,cellular,13,may,275,2,357,1,other,no
IB7256,42,housemaid,divorced,secondary,no,1406,yes,no,cellular,22,jul,178,1,-1,0,unknown,no
IB7257,45,technician,married,secondary,no,44,yes,no,unknown,5,may,95,4,-1,0,unknown,no
IB7258,31,management,divorced,tertiary,no,-6,no,yes,cellular,22,aug,119,6,-1,0,unknown,no
IB7259,41,technician,divorced,secondary,no,1631,yes,no,cellular,12,aug,173,2,-1,0,unknown,no
IB7260,28,blue-collar,single,secondary,no,4054,yes,no,cellular,11,may,133,2,-1,0,unknown,no
IB7261,41,technician,divorced,secondary,no,75,no,no,cellular,20,aug,351,2,-1,0,unknown,no
IB7262,36,student,single,unknown,no,172,no,no,unknown,12,jun,81,1,-1,0,unknown,no
IB7263,41,blue-collar,married,secondary,no,356,yes,no,cellular,14,may,90,5,-1,0,unknown,no
IB7264,40,blue-collar,married,secondary,no,1508,no,no,cellular,3,nov,177,2,85,3,failure,no
IB7265,40,services,divorced,secondary,no,49,no,yes,cellular,18,jul,191,1,-1,0,unknown,no
IB7266,58,blue-collar,married,secondary,no,544,no,no,unknown,17,jun,97,1,-1,0,unknown,no
IB7267,32,management,married,tertiary,no,-383,yes,no,unknown,27,may,241,1,-1,0,unknown,no
IB7268,30,technician,married,tertiary,no,606,yes,no,cellular,30,apr,551,1,-1,0,unknown,no
IB7269,43,management,divorced,tertiary,no,-410,no,yes,cellular,9,jul,189,1,-1,0,unknown,no
IB7270,33,technician,single,tertiary,no,469,no,no,cellular,26,aug,158,9,-1,0,unknown,no
IB7271,30,management,single,tertiary,no,2,no,no,cellular,23,mar,269,1,-1,0,unknown,no
IB7272,37,services,divorced,secondary,no,241,yes,no,cellular,14,may,189,1,371,1,failure,no
IB7273,40,technician,divorced,secondary,no,0,no,no,cellular,29,aug,299,3,-1,0,unknown,no
IB7274,39,services,single,secondary,no,322,yes,no,cellular,11,may,35,1,350,1,failure,no
IB7275,39,management,divorced,tertiary,no,2193,yes,yes,unknown,2,jun,550,3,-1,0,unknown,no
IB7276,26,entrepreneur,married,tertiary,yes,144,no,yes,cellular,25,jul,730,1,-1,0,unknown,no
IB7277,35,services,married,secondary,no,0,yes,no,cellular,24,jul,810,1,-1,0,unknown,no
IB7278,59,management,married,unknown,no,3428,yes,yes,cellular,19,nov,103,1,-1,0,unknown,no
IB7279,31,entrepreneur,married,secondary,no,10,yes,yes,cellular,29,jan,161,3,188,9,failure,no
IB7280,36,management,single,tertiary,no,1841,yes,no,cellular,25,aug,141,4,-1,0,unknown,no
IB7281,26,technician,single,secondary,no,84,yes,no,cellular,29,jul,70,3,-1,0,unknown,no
IB7282,36,housemaid,married,primary,no,622,no,no,unknown,20,jun,55,5,-1,0,unknown,no
IB7283,59,technician,married,primary,no,309,no,yes,cellular,29,jul,25,5,-1,0,unknown,no
IB7284,42,services,married,secondary,no,154,yes,no,telephone,14,may,346,5,372,1,other,no
IB7285,35,blue-collar,married,secondary,no,1949,yes,no,unknown,2,jun,200,3,-1,0,unknown,no
IB7286,59,blue-collar,married,secondary,no,2605,no,no,cellular,30,jan,85,2,-1,0,unknown,no
IB7287,44,technician,married,secondary,no,5163,no,no,cellular,11,aug,48,2,-1,0,unknown,no
IB7288,34,management,married,tertiary,no,557,yes,no,cellular,16,jul,513,1,-1,0,unknown,no
IB7289,36,technician,divorced,tertiary,no,119,no,no,cellular,23,jul,127,8,-1,0,unknown,no
IB7290,43,management,married,tertiary,no,0,yes,no,cellular,5,feb,280,2,-1,0,unknown,no
IB7291,45,unknown,married,unknown,no,356,no,no,cellular,11,aug,212,2,-1,0,unknown,no
IB7292,29,technician,single,secondary,no,1395,yes,no,unknown,26,may,61,1,-1,0,unknown,no
IB7293,29,services,single,secondary,no,20,yes,no,unknown,15,may,431,1,-1,0,unknown,no
IB7294,40,technician,married,tertiary,no,84,no,no,cellular,28,aug,715,8,-1,0,unknown,no
IB7295,31,blue-collar,single,secondary,no,609,yes,no,cellular,14,apr,1126,1,335,1,failure,no
IB7296,29,technician,single,secondary,no,1856,yes,yes,cellular,18,may,134,1,-1,0,unknown,no
IB7297,37,services,single,secondary,no,608,no,no,cellular,14,may,380,3,-1,0,unknown,no
IB7298,35,admin.,single,secondary,no,0,no,yes,cellular,7,jul,480,1,-1,0,unknown,no
IB7299,35,entrepreneur,married,tertiary,no,1859,yes,no,cellular,14,jul,227,2,-1,0,unknown,no
IB7300,39,services,divorced,secondary,no,282,yes,no,cellular,17,jul,243,1,-1,0,unknown,no
IB7301,28,student,single,secondary,no,154,yes,no,unknown,20,may,21,9,-1,0,unknown,no
IB7302,31,services,single,secondary,no,222,yes,no,cellular,13,may,168,2,-1,0,unknown,no
IB7303,34,housemaid,married,tertiary,no,897,no,no,cellular,12,aug,197,4,-1,0,unknown,no
IB7304,31,entrepreneur,single,secondary,no,131,yes,no,cellular,21,jul,157,1,-1,0,unknown,no
IB7305,51,blue-collar,married,primary,no,0,no,no,unknown,8,may,384,1,-1,0,unknown,no
IB7306,53,management,married,tertiary,no,37,no,no,cellular,28,aug,51,9,-1,0,unknown,no
IB7307,34,admin.,single,secondary,no,1704,yes,no,unknown,15,may,218,2,-1,0,unknown,no
IB7308,42,technician,married,secondary,no,314,no,no,cellular,27,aug,11,22,-1,0,unknown,no
IB7309,33,technician,married,secondary,no,399,yes,no,cellular,7,may,143,1,-1,0,unknown,no
IB7310,29,self-employed,single,tertiary,no,300,no,no,cellular,3,feb,125,1,-1,0,unknown,no
IB7311,25,services,single,secondary,no,382,yes,no,unknown,13,may,392,1,-1,0,unknown,no
IB7312,42,services,married,secondary,no,1301,yes,no,cellular,21,jul,510,6,-1,0,unknown,no
IB7313,46,unemployed,divorced,secondary,no,0,no,no,cellular,30,jul,638,3,-1,0,unknown,no
IB7314,52,technician,married,secondary,no,930,yes,no,unknown,2,jun,94,16,-1,0,unknown,no
IB7315,60,management,divorced,primary,no,21,no,yes,telephone,14,jul,113,3,-1,0,unknown,no
IB7316,25,services,single,secondary,no,111,no,yes,cellular,7,jul,316,1,-1,0,unknown,no
IB7317,55,technician,single,secondary,no,1199,no,yes,telephone,4,may,159,10,-1,0,unknown,no
IB7318,37,unemployed,divorced,tertiary,no,1085,no,no,cellular,25,aug,146,4,-1,0,unknown,no
IB7319,49,blue-collar,married,primary,no,230,no,yes,unknown,30,jun,176,1,-1,0,unknown,no
IB7320,42,entrepreneur,married,primary,no,558,yes,no,cellular,6,may,186,2,-1,0,unknown,no
IB7321,32,technician,single,tertiary,no,127,yes,no,cellular,27,aug,20,17,-1,0,unknown,no
IB7322,43,technician,married,primary,no,4844,yes,no,cellular,19,nov,434,1,-1,0,unknown,no
IB7323,26,student,single,unknown,no,826,no,no,cellular,29,jan,177,1,-1,0,unknown,no
IB7324,41,technician,single,secondary,no,30,no,no,unknown,23,may,1003,1,-1,0,unknown,no
IB7325,30,management,single,tertiary,no,2708,no,no,cellular,19,nov,479,1,-1,0,unknown,no
IB7326,42,services,married,secondary,no,108,yes,yes,cellular,13,may,225,2,365,7,failure,no
IB7327,34,blue-collar,married,secondary,no,577,no,no,unknown,14,may,337,1,-1,0,unknown,no
IB7328,20,student,single,tertiary,no,2764,yes,no,unknown,29,may,139,2,-1,0,unknown,no
IB7329,45,unknown,married,unknown,no,2834,no,no,cellular,4,aug,112,1,-1,0,unknown,no
IB7330,58,retired,married,secondary,no,-324,yes,no,cellular,7,may,229,2,-1,0,unknown,no
IB7331,51,management,married,tertiary,no,4,yes,no,cellular,21,nov,58,2,-1,0,unknown,no
IB7332,55,management,married,unknown,no,559,no,no,cellular,28,jan,271,2,-1,0,unknown,no
IB7333,31,technician,single,secondary,no,271,yes,no,cellular,5,may,269,1,-1,0,unknown,no
IB7334,42,housemaid,single,primary,no,5774,yes,no,unknown,15,may,54,2,-1,0,unknown,no
IB7335,48,blue-collar,married,primary,no,816,yes,no,cellular,31,jul,114,7,-1,0,unknown,no
IB7336,62,retired,married,secondary,no,3,no,no,cellular,4,aug,151,1,-1,0,unknown,no
IB7337,40,admin.,divorced,secondary,no,274,yes,yes,cellular,25,jul,53,4,-1,0,unknown,no
IB7338,37,management,married,tertiary,no,11265,no,no,unknown,18,jun,417,1,-1,0,unknown,no
IB7339,39,housemaid,divorced,secondary,no,70,no,no,cellular,4,jun,346,2,128,8,success,no
IB7340,34,blue-collar,married,secondary,no,405,yes,no,unknown,21,may,103,1,-1,0,unknown,no
IB7341,52,technician,married,secondary,no,22755,yes,no,unknown,29,may,70,2,-1,0,unknown,no
IB7342,35,admin.,married,secondary,no,557,yes,no,cellular,17,jun,54,4,-1,0,unknown,no
IB7343,56,admin.,married,secondary,no,1554,yes,yes,cellular,6,feb,15,6,190,27,other,no
IB7344,37,blue-collar,married,primary,no,89,no,yes,telephone,8,jul,336,4,-1,0,unknown,no
IB7345,35,blue-collar,married,secondary,no,444,yes,no,cellular,15,apr,244,3,-1,0,unknown,no
IB7346,31,student,single,tertiary,no,4951,no,no,cellular,28,jun,150,3,-1,0,unknown,no
IB7347,42,admin.,single,secondary,no,30,yes,no,cellular,4,feb,98,1,266,3,failure,no
IB7348,27,services,married,secondary,no,1,no,no,cellular,29,jan,528,3,-1,0,unknown,no
IB7349,33,technician,single,secondary,no,0,no,no,unknown,3,jul,1106,2,-1,0,unknown,no
IB7350,31,management,single,tertiary,no,0,yes,no,cellular,30,apr,97,2,87,2,other,no
IB7351,53,blue-collar,married,secondary,no,1093,yes,yes,unknown,16,jun,244,3,-1,0,unknown,no
IB7352,56,technician,divorced,secondary,no,1561,no,no,cellular,13,aug,75,1,-1,0,unknown,no
IB7353,80,retired,married,primary,no,1861,no,no,telephone,14,apr,563,2,-1,0,unknown,no
IB7354,63,housemaid,married,primary,no,333,no,no,telephone,1,oct,321,1,-1,0,unknown,no
